,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
4737,SM,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4740,SM,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,SN,1994,4599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,SN,1995,5421.0,0.0,0.0,94.0,717.0,1219.0,813.0,408.0,300.0,213.0,0.0,0.0,0.0,84.0,428.0,461.0,283.0,203.0,126.0,72.0,0.0
4763,SN,1996,5949.0,0.0,0.0,74.0,773.0,1281.0,973.0,474.0,277.0,264.0,0.0,0.0,0.0,89.0,450.0,549.0,341.0,209.0,121.0,74.0,0.0
4764,SN,1997,5430.0,0.0,0.0,64.0,753.0,1151.0,876.0,467.0,267.0,215.0,0.0,0.0,0.0,75.0,421.0,509.0,292.0,191.0,87.0,62.0,0.0
4765,SN,1998,5454.0,0.0,0.0,90.0,781.0,1208.0,856.0,453.0,250.0,215.0,0.0,0.0,0.0,84.0,412.0,447.0,307.0,178.0,98.0,75.0,0.0
4766,SN,1999,5011.0,0.0,0.0,50.0,721.0,1070.0,749.0,424.0,233.0,185.0,0.0,0.0,0.0,58.0,441.0,434.0,298.0,184.0,106.0,58.0,0.0
4767,SN,2000,5823.0,0.0,0.0,60.0,772.0,1297.0,857.0,470.0,279.0,189.0,0.0,0.0,0.0,77.0,521.0,540.0,376.0,217.0,107.0,61.0,0.0
4768,SN,2001,6094.0,0.0,0.0,77.0,908.0,1331.0,890.0,498.0,258.0,226.0,0.0,0.0,0.0,90.0,540.0,531.0,333.0,204.0,113.0,95.0,0.0
4769,SN,2002,5796.0,0.0,0.0,58.0,815.0,1271.0,813.0,488.0,279.0,212.0,0.0,0.0,0.0,61.0,545.0,523.0,317.0,210.0,118.0,86.0,0.0
4770,SN,2003,6587.0,0.0,0.0,50.0,1005.0,1438.0,896.0,531.0,293.0,250.0,0.0,0.0,0.0,77.0,629.0,600.0,398.0,212.0,122.0,86.0,0.0
4771,SN,2004,6437.0,0.0,0.0,60.0,1085.0,1464.0,915.0,506.0,264.0,213.0,0.0,0.0,0.0,73.0,620.0,485.0,324.0,211.0,139.0,78.0,0.0
4772,SN,2005,6722.0,0.0,0.0,71.0,1050.0,1561.0,904.0,533.0,274.0,236.0,0.0,0.0,0.0,83.0,709.0,568.0,351.0,185.0,116.0,81.0,0.0
4773,SN,2006,6882.0,0.0,0.0,60.0,1124.0,1606.0,919.0,553.0,292.0,230.0,0.0,0.0,0.0,74.0,676.0,572.0,360.0,204.0,124.0,88.0,0.0
4774,SN,2007,7108.0,0.0,0.0,57.0,1053.0,1722.0,875.0,549.0,329.0,251.0,0.0,0.0,0.0,73.0,761.0,603.0,378.0,241.0,121.0,95.0,0.0
4775,SN,2008,7584.0,2.0,65.0,67.0,1274.0,1767.0,907.0,593.0,351.0,228.0,0.0,1.0,78.0,79.0,816.0,659.0,368.0,230.0,148.0,97.0,0.0
4783,SO,1994,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,SO,1995,1572.0,0.0,0.0,46.0,334.0,730.0,201.0,127.0,278.0,109.0,0.0,0.0,0.0,38.0,158.0,139.0,97.0,40.0,25.0,16.0,0.0
4785,SO,1996,2894.0,0.0,0.0,45.0,439.0,557.0,263.0,153.0,82.0,63.0,0.0,0.0,0.0,49.0,221.0,224.0,108.0,50.0,38.0,26.0,0.0
4786,SO,1997,3093.0,0.0,0.0,72.0,565.0,658.0,311.0,187.0,172.0,112.0,0.0,0.0,0.0,63.0,296.0,313.0,173.0,82.0,56.0,37.0,0.0
4787,SO,1998,3121.0,0.0,0.0,99.0,541.0,599.0,337.0,198.0,145.0,126.0,0.0,0.0,0.0,77.0,270.0,321.0,176.0,78.0,74.0,80.0,0.0
4788,SO,1999,3461.0,0.0,0.0,136.0,643.0,678.0,383.0,175.0,175.0,124.0,0.0,0.0,0.0,131.0,302.0,302.0,190.0,100.0,74.0,74.0,0.0
4789,SO,2000,3776.0,0.0,0.0,113.0,740.0,724.0,408.0,254.0,195.0,142.0,0.0,0.0,0.0,85.0,354.0,319.0,219.0,110.0,72.0,41.0,0.0
4790,SO,2001,4640.0,0.0,0.0,125.0,899.0,880.0,476.0,310.0,257.0,196.0,0.0,0.0,0.0,91.0,439.0,413.0,259.0,129.0,97.0,69.0,0.0
4791,SO,2002,4818.0,0.0,0.0,119.0,922.0,821.0,478.0,307.0,219.0,176.0,0.0,0.0,0.0,112.0,468.0,447.0,302.0,172.0,111.0,75.0,0.0
4792,SO,2003,5190.0,0.0,0.0,118.0,1054.0,850.0,513.0,319.0,250.0,214.0,0.0,0.0,0.0,106.0,535.0,462.0,333.0,171.0,161.0,104.0,0.0
4793,SO,2004,6479.0,0.0,0.0,175.0,1228.0,1059.0,610.0,419.0,326.0,278.0,0.0,0.0,0.0,129.0,676.0,618.0,428.0,266.0,157.0,110.0,0.0
4794,SO,2005,7068.0,0.0,0.0,125.0,1343.0,1114.0,725.0,458.0,330.0,319.0,0.0,0.0,0.0,169.0,752.0,636.0,436.0,292.0,212.0,157.0,0.0
4795,SO,2006,6861.0,0.0,0.0,166.0,1377.0,1121.0,647.0,436.0,309.0,336.0,0.0,0.0,0.0,170.0,668.0,628.0,432.0,269.0,171.0,131.0,0.0
4796,SO,2007,6130.0,0.0,0.0,125.0,1239.0,1008.0,578.0,407.0,296.0,289.0,0.0,0.0,0.0,135.0,602.0,520.0,378.0,243.0,181.0,129.0,0.0
4797,SO,2008,6520.0,0.0,0.0,116.0,1273.0,1067.0,635.0,422.0,314.0,298.0,0.0,0.0,0.0,138.0,604.0,587.0,439.0,285.0,191.0,151.0,0.0
4814,SR,1996,39.0,0.0,0.0,1.0,5.0,11.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,0.0,3.0,3.0,0.0
4815,SR,1997,31.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0
4816,SR,1998,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,SR,1999,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4818,SR,2000,37.0,0.0,0.0,1.0,6.0,6.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0
4819,SR,2001,36.0,0.0,0.0,1.0,2.0,7.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0
4820,SR,2002,42.0,0.0,0.0,2.0,1.0,12.0,10.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0
4821,SR,2003,35.0,0.0,0.0,0.0,5.0,1.0,13.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0
4822,SR,2004,37.0,0.0,0.0,0.0,6.0,8.0,14.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
4823,SR,2005,49.0,0.0,0.0,0.0,7.0,8.0,12.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0
4824,SR,2006,63.0,1.0,4.0,5.0,6.0,13.0,9.0,4.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,8.0,0.0,2.0,0.0
4826,SR,2008,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4841,ST,1999,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,ST,2000,30.0,0.0,0.0,1.0,5.0,11.0,4.0,7.0,3.0,10.0,0.0,0.0,0.0,3.0,7.0,15.0,5.0,7.0,4.0,15.0,0.0
4843,ST,2001,41.0,0.0,0.0,0.0,7.0,14.0,6.0,6.0,5.0,12.0,0.0,0.0,0.0,1.0,4.0,10.0,4.0,8.0,6.0,14.0,0.0
4844,ST,2002,42.0,0.0,0.0,1.0,7.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,3.0,2.0,2.0,0.0
4845,ST,2003,33.0,0.0,0.0,1.0,2.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,1.0,0.0,0.0,0.0
4846,ST,2004,50.0,0.0,0.0,3.0,5.0,7.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0
4847,ST,2005,49.0,0.0,0.0,2.0,5.0,7.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
4848,ST,2006,36.0,0.0,0.0,0.0,5.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0
4849,ST,2007,58.0,0.0,0.0,0.0,4.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,3.0,5.0,0.0,0.0
4850,ST,2008,52.0,0.0,0.0,1.0,5.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0
4864,SV,1993,2471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,SV,1994,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,SV,1996,965.0,0.0,0.0,102.0,76.0,76.0,77.0,57.0,54.0,92.0,0.0,0.0,0.0,102.0,76.0,62.0,43.0,49.0,38.0,61.0,0.0
4868,SV,1997,882.0,0.0,0.0,13.0,86.0,110.0,117.0,71.0,68.0,75.0,0.0,0.0,0.0,17.0,67.0,72.0,44.0,33.0,42.0,45.0,0.0
4869,SV,1998,1071.0,0.0,0.0,21.0,95.0,131.0,99.0,87.0,65.0,84.0,0.0,0.0,0.0,21.0,81.0,93.0,53.0,40.0,43.0,71.0,0.0
4870,SV,1999,1023.0,0.0,0.0,18.0,102.0,128.0,104.0,88.0,88.0,104.0,0.0,0.0,0.0,20.0,81.0,73.0,61.0,47.0,44.0,65.0,0.0
4871,SV,2000,1008.0,0.0,0.0,13.0,99.0,124.0,114.0,92.0,62.0,107.0,0.0,0.0,0.0,28.0,81.0,76.0,63.0,63.0,39.0,47.0,0.0
4872,SV,2001,1003.0,0.0,0.0,20.0,101.0,144.0,100.0,78.0,62.0,101.0,0.0,0.0,0.0,22.0,68.0,86.0,59.0,59.0,53.0,50.0,0.0
4873,SV,2002,980.0,0.0,0.0,8.0,85.0,127.0,101.0,91.0,59.0,93.0,0.0,0.0,0.0,6.0,80.0,84.0,61.0,49.0,51.0,85.0,0.0
4874,SV,2003,870.0,0.0,0.0,7.0,75.0,105.0,103.0,81.0,59.0,89.0,0.0,0.0,0.0,7.0,70.0,71.0,47.0,48.0,44.0,64.0,0.0
4875,SV,2004,926.0,0.0,0.0,5.0,92.0,121.0,90.0,84.0,77.0,91.0,0.0,0.0,0.0,15.0,64.0,73.0,55.0,44.0,48.0,67.0,0.0
4876,SV,2005,1059.0,0.0,0.0,5.0,97.0,140.0,128.0,104.0,74.0,117.0,0.0,0.0,0.0,6.0,85.0,82.0,59.0,50.0,42.0,70.0,0.0
4877,SV,2006,913.0,0.0,0.0,6.0,93.0,124.0,101.0,76.0,54.0,103.0,0.0,0.0,0.0,7.0,71.0,80.0,49.0,50.0,38.0,61.0,0.0
4878,SV,2007,942.0,0.0,8.0,8.0,79.0,179.0,110.0,73.0,62.0,95.0,0.0,0.0,4.0,4.0,63.0,85.0,50.0,45.0,33.0,56.0,0.0
4879,SV,2008,985.0,0.0,8.0,8.0,107.0,168.0,112.0,67.0,79.0,89.0,0.0,0.0,8.0,8.0,73.0,71.0,55.0,42.0,40.0,66.0,0.0
4894,SY,1995,1295.0,0.0,0.0,13.0,332.0,255.0,111.0,70.0,59.0,50.0,0.0,0.0,0.0,22.0,158.0,97.0,53.0,44.0,37.0,20.0,0.0
4895,SY,1996,1523.0,0.0,0.0,11.0,390.0,290.0,110.0,90.0,69.0,60.0,0.0,0.0,0.0,12.0,200.0,107.0,57.0,51.0,45.0,31.0,0.0
4896,SY,1997,1423.0,0.0,0.0,6.0,337.0,295.0,118.0,74.0,52.0,52.0,0.0,0.0,0.0,23.0,201.0,112.0,47.0,31.0,36.0,18.0,0.0
4897,SY,1998,1593.0,0.0,0.0,5.0,335.0,293.0,111.0,93.0,48.0,50.0,0.0,0.0,0.0,20.0,197.0,99.0,43.0,49.0,18.0,21.0,0.0
4898,SY,1999,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,SY,2000,1584.0,0.0,0.0,8.0,359.0,289.0,125.0,86.0,76.0,55.0,0.0,0.0,0.0,23.0,195.0,101.0,53.0,46.0,38.0,28.0,0.0
4900,SY,2001,1507.0,0.0,0.0,8.0,317.0,248.0,134.0,108.0,64.0,47.0,0.0,0.0,0.0,26.0,210.0,116.0,56.0,50.0,42.0,28.0,0.0
4901,SY,2002,1447.0,0.0,0.0,12.0,359.0,278.0,121.0,80.0,62.0,61.0,0.0,0.0,0.0,23.0,182.0,116.0,53.0,43.0,31.0,26.0,0.0
4902,SY,2003,1545.0,0.0,0.0,10.0,343.0,279.0,127.0,98.0,75.0,64.0,0.0,0.0,0.0,26.0,242.0,99.0,68.0,48.0,33.0,33.0,0.0
4903,SY,2004,1561.0,0.0,0.0,13.0,318.0,308.0,115.0,113.0,77.0,50.0,0.0,0.0,0.0,20.0,230.0,121.0,46.0,56.0,59.0,35.0,0.0
4904,SY,2005,1350.0,0.0,0.0,9.0,266.0,237.0,111.0,112.0,62.0,63.0,0.0,0.0,0.0,27.0,182.0,108.0,59.0,59.0,32.0,23.0,0.0
4905,SY,2006,1352.0,0.0,8.0,8.0,225.0,267.0,137.0,110.0,71.0,44.0,0.0,0.0,18.0,18.0,195.0,109.0,42.0,53.0,39.0,34.0,0.0
4906,SY,2007,1155.0,0.0,7.0,7.0,198.0,222.0,123.0,74.0,49.0,59.0,0.0,0.0,14.0,14.0,148.0,106.0,41.0,43.0,30.0,41.0,0.0
4907,SY,2008,1116.0,2.0,16.0,18.0,170.0,212.0,128.0,82.0,61.0,52.0,0.0,0.0,30.0,30.0,149.0,80.0,48.0,32.0,29.0,25.0,0.0
4916,SZ,1995,660.0,0.0,0.0,4.0,59.0,117.0,130.0,98.0,40.0,16.0,0.0,0.0,0.0,5.0,52.0,57.0,39.0,29.0,8.0,6.0,0.0
4917,SZ,1996,2226.0,0.0,0.0,79.0,39.0,250.0,335.0,263.0,200.0,120.0,0.0,0.0,0.0,64.0,78.0,352.0,204.0,114.0,58.0,38.0,0.0
4920,SZ,1999,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,SZ,2000,1823.0,0.0,0.0,11.0,130.0,352.0,249.0,138.0,37.0,17.0,0.0,0.0,0.0,10.0,198.0,298.0,62.0,62.0,24.0,5.0,0.0
4922,SZ,2001,1279.0,0.0,0.0,16.0,180.0,468.0,374.0,238.0,70.0,34.0,0.0,0.0,0.0,22.0,362.0,474.0,196.0,74.0,18.0,16.0,0.0
4923,SZ,2002,1410.0,0.0,0.0,1.0,94.0,244.0,182.0,117.0,33.0,10.0,0.0,0.0,0.0,9.0,236.0,274.0,127.0,50.0,13.0,9.0,0.0
4924,SZ,2003,1585.0,0.0,0.0,15.0,120.0,298.0,171.0,96.0,48.0,19.0,0.0,0.0,0.0,14.0,242.0,325.0,145.0,60.0,20.0,8.0,0.0
4925,SZ,2004,1902.0,0.0,0.0,6.0,152.0,316.0,245.0,140.0,53.0,21.0,0.0,0.0,0.0,17.0,271.0,381.0,182.0,74.0,19.0,14.0,0.0
4926,SZ,2005,2187.0,0.0,0.0,9.0,162.0,406.0,285.0,139.0,57.0,27.0,0.0,0.0,0.0,14.0,318.0,453.0,207.0,73.0,21.0,8.0,0.0
4927,SZ,2006,2539.0,0.0,0.0,32.0,187.0,452.0,268.0,164.0,91.0,45.0,0.0,0.0,0.0,35.0,367.0,464.0,245.0,107.0,48.0,25.0,0.0
4928,SZ,2007,2764.0,2.0,29.0,0.0,223.0,479.0,344.0,182.0,57.0,27.0,0.0,5.0,42.0,0.0,411.0,576.0,232.0,98.0,39.0,18.0,0.0
4929,SZ,2008,3105.0,1.0,28.0,29.0,231.0,552.0,357.0,193.0,80.0,35.0,0.0,2.0,37.0,39.0,427.0,663.0,309.0,114.0,57.0,19.0,0.0
4943,TC,1999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4945,TC,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4946,TC,2002,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4947,TC,2003,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
4949,TC,2006,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4967,TD,1995,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968,TD,1996,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,TD,1999,2920.0,0.0,0.0,20.0,172.0,414.0,957.0,477.0,42.0,4.0,0.0,0.0,0.0,13.0,28.0,230.0,458.0,78.0,16.0,11.0,0.0
4972,TD,2002,3519.0,0.0,0.0,24.0,90.0,1029.0,794.0,269.0,37.0,17.0,0.0,0.0,0.0,18.0,28.0,495.0,500.0,187.0,18.0,11.0,0.0
4973,TD,2003,3599.0,0.0,0.0,155.0,256.0,428.0,549.0,303.0,191.0,78.0,0.0,0.0,0.0,112.0,206.0,363.0,497.0,259.0,151.0,51.0,0.0
4974,TD,2004,2270.0,0.0,0.0,72.0,141.0,466.0,415.0,207.0,61.0,29.0,0.0,0.0,0.0,41.0,89.0,317.0,262.0,129.0,25.0,16.0,0.0
4975,TD,2005,2516.0,0.0,0.0,25.0,194.0,535.0,409.0,229.0,123.0,82.0,0.0,0.0,0.0,28.0,148.0,298.0,211.0,148.0,59.0,27.0,0.0
4977,TD,2007,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4978,TD,2008,3309.0,0.0,0.0,63.0,0.0,0.0,1543.0,584.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,777.0,264.0,0.0,0.0,0.0
4992,TG,1993,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,TG,1995,887.0,0.0,0.0,7.0,95.0,151.0,123.0,82.0,64.0,49.0,0.0,0.0,0.0,9.0,80.0,96.0,45.0,38.0,23.0,15.0,0.0
4995,TG,1996,913.0,0.0,0.0,11.0,95.0,153.0,134.0,89.0,37.0,50.0,0.0,0.0,0.0,12.0,89.0,117.0,45.0,45.0,15.0,19.0,0.0
4996,TG,1997,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,TG,1998,904.0,0.0,0.0,13.0,85.0,177.0,136.0,86.0,48.0,36.0,0.0,0.0,0.0,15.0,95.0,113.0,52.0,36.0,17.0,18.0,0.0
4998,TG,1999,904.0,0.0,0.0,11.0,92.0,169.0,124.0,80.0,42.0,37.0,0.0,0.0,0.0,7.0,88.0,123.0,64.0,32.0,25.0,10.0,0.0
4999,TG,2000,984.0,0.0,0.0,4.0,101.0,168.0,144.0,109.0,48.0,39.0,0.0,0.0,0.0,13.0,107.0,124.0,50.0,36.0,24.0,15.0,0.0
5001,TG,2002,1203.0,0.0,0.0,10.0,140.0,239.0,166.0,104.0,55.0,40.0,0.0,0.0,0.0,12.0,125.0,148.0,79.0,43.0,29.0,13.0,0.0
5002,TG,2003,1306.0,0.0,0.0,10.0,126.0,229.0,192.0,120.0,66.0,57.0,0.0,0.0,0.0,15.0,102.0,149.0,80.0,55.0,26.0,28.0,0.0
5003,TG,2004,1608.0,0.0,0.0,9.0,145.0,286.0,233.0,143.0,69.0,66.0,0.0,0.0,0.0,12.0,150.0,205.0,103.0,55.0,37.0,28.0,0.0
5004,TG,2005,1798.0,0.0,0.0,11.0,177.0,320.0,283.0,125.0,79.0,69.0,0.0,0.0,0.0,23.0,157.0,236.0,146.0,67.0,41.0,32.0,0.0
5005,TG,2006,2131.0,0.0,0.0,15.0,174.0,358.0,344.0,183.0,94.0,79.0,0.0,0.0,0.0,29.0,214.0,268.0,170.0,96.0,58.0,49.0,0.0
5006,TG,2007,1796.0,0.0,0.0,7.0,156.0,309.0,276.0,170.0,73.0,66.0,0.0,0.0,0.0,17.0,184.0,256.0,150.0,67.0,35.0,30.0,0.0
5007,TG,2008,2234.0,0.0,0.0,15.0,194.0,379.0,338.0,214.0,113.0,78.0,0.0,0.0,0.0,29.0,202.0,302.0,170.0,94.0,47.0,59.0,0.0
5022,TH,1994,20260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,TH,1995,20273.0,0.0,0.0,59.0,1191.0,2936.0,2948.0,2434.0,2607.0,2346.0,0.0,0.0,0.0,52.0,741.0,888.0,782.0,936.0,1175.0,1178.0,0.0
5024,TH,1996,16997.0,0.0,0.0,54.0,1088.0,2857.0,2496.0,1935.0,2004.0,1772.0,0.0,0.0,0.0,50.0,598.0,844.0,683.0,718.0,918.0,980.0,0.0
5025,TH,1997,13214.0,0.0,0.0,53.0,864.0,2336.0,2101.0,1488.0,1434.0,1326.0,0.0,0.0,0.0,38.0,545.0,725.0,504.0,475.0,633.0,690.0,0.0
5026,TH,1998,7962.0,0.0,0.0,11.0,427.0,1153.0,1098.0,892.0,945.0,985.0,0.0,0.0,0.0,17.0,297.0,401.0,317.0,386.0,475.0,558.0,0.0
5027,TH,1999,14934.0,0.0,0.0,20.0,791.0,2123.0,2015.0,1702.0,1705.0,1795.0,0.0,0.0,0.0,30.0,511.0,771.0,676.0,750.0,879.0,1164.0,0.0
5028,TH,2000,17754.0,0.0,0.0,27.0,859.0,2570.0,2380.0,2117.0,1908.0,2213.0,0.0,0.0,0.0,32.0,624.0,1035.0,780.0,873.0,1016.0,1321.0,0.0
5029,TH,2001,28363.0,0.0,0.0,37.0,1868.0,5192.0,4516.0,3269.0,2617.0,2912.0,0.0,0.0,0.0,58.0,999.0,1550.0,1231.0,1251.0,1265.0,1777.0,0.0
5030,TH,2002,25593.0,0.0,0.0,35.0,1352.0,3805.0,3699.0,3155.0,2556.0,3077.0,0.0,0.0,0.0,61.0,897.0,1525.0,1212.0,1143.0,1307.0,1769.0,0.0
5031,TH,2003,28459.0,0.0,0.0,41.0,1636.0,4615.0,4259.0,3497.0,2740.0,3241.0,0.0,0.0,0.0,49.0,944.0,1678.0,1350.0,1279.0,1264.0,1866.0,0.0
5032,TH,2004,28421.0,0.0,0.0,46.0,1421.0,4211.0,4542.0,3831.0,2787.0,3379.0,0.0,0.0,0.0,50.0,951.0,1602.0,1335.0,1217.0,1203.0,1846.0,0.0
5033,TH,2005,29762.0,0.0,0.0,44.0,1344.0,3814.0,4393.0,4003.0,2831.0,3407.0,0.0,0.0,0.0,57.0,907.0,1662.0,1334.0,1367.0,1259.0,1938.0,0.0
5034,TH,2006,29081.0,0.0,0.0,43.0,1276.0,3732.0,4664.0,4055.0,3084.0,3732.0,0.0,0.0,0.0,65.0,884.0,1542.0,1379.0,1349.0,1287.0,1989.0,0.0
5035,TH,2007,28487.0,0.0,0.0,48.0,1261.0,3398.0,4487.0,4168.0,3122.0,3748.0,0.0,0.0,0.0,50.0,885.0,1481.0,1418.0,1302.0,1281.0,1938.0,0.0
5036,TH,2008,28788.0,0.0,0.0,66.0,1222.0,3374.0,4425.0,4164.0,3167.0,3836.0,0.0,0.0,0.0,77.0,865.0,1513.0,1345.0,1407.0,1276.0,2051.0,0.0
5052,TJ,1995,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,TJ,1996,232.0,0.0,0.0,4.0,22.0,25.0,23.0,12.0,12.0,4.0,0.0,0.0,0.0,5.0,18.0,26.0,46.0,20.0,11.0,4.0,0.0
5054,TJ,1997,373.0,0.0,0.0,8.0,16.0,38.0,26.0,18.0,12.0,8.0,0.0,0.0,0.0,7.0,17.0,33.0,24.0,17.0,12.0,9.0,0.0
5055,TJ,1998,435.0,0.0,0.0,9.0,67.0,90.0,48.0,18.0,22.0,10.0,0.0,0.0,0.0,2.0,33.0,60.0,37.0,21.0,10.0,8.0,0.0
5057,TJ,2000,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,TJ,2001,719.0,0.0,0.0,8.0,129.0,152.0,89.0,43.0,17.0,16.0,0.0,0.0,0.0,0.0,61.0,83.0,62.0,25.0,11.0,8.0,0.0
5059,TJ,2002,687.0,0.0,0.0,7.0,134.0,133.0,66.0,45.0,28.0,19.0,0.0,0.0,0.0,6.0,69.0,84.0,46.0,29.0,15.0,6.0,0.0
